"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"1:66","AN22","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,301,762.473148786122
"1:67","AN22","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,74,739.489752071071
"1:68","AN22","WT","female","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,23,850.025870352576
"1:69","AN22","WT","female","Striatum","STR","/997/8/567/623/477/",623,146,1326.89878307023
"1:71","AN22","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,28,955.631399317406
"1:72","AN22","WT","female","Ventral auditory area, layer 6a","AUDv6a","/997/8/567/688/695/315/247/1018/520/",1018,5,383.494400981746
"1:73","AN22","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,18,616.945434603784
"1:74","AN22","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,11,942.022779823585
"1:75","AN22","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,61,1598.95150720839
"1:76","AN22","WT","female","Central amygdala nucleus, capsular part","CEAc","/997/8/567/623/477/278/536/544/",536,81,1764.3599294256
"1:77","AN22","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,50,1034.29729841546
"1:78","AN22","WT","female","Central amygdala nucleus, lateral part","CEAl","/997/8/567/623/477/278/536/551/",536,99,1816.51376146789
"1:79","AN22","WT","female","Central amygdala nucleus, medial part","CEAm","/997/8/567/623/477/278/536/559/",536,275,2359.52260422655
"1:80","AN22","WT","female","Central lateral nucleus of the thalamus","CL","/997/8/343/1129/549/856/51/575/",51,80,794.273289582113
"1:81","AN22","WT","female","external capsule","ec","/997/1009/983/776/956/579/",956,43,1360.84562314071
"1:82","AN22","WT","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,19,540.217793068153
"1:83","AN22","WT","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,33,2375.46789519148
"1:84","AN22","WT","female","Central medial nucleus of the thalamus","CM","/997/8/343/1129/549/856/51/599/",51,34,747.910250769908
"1:85","AN22","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,33,818.635112004168
"1:86","AN22","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,57,407.314511115399
"1:87","AN22","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,78,810.928825400786
"1:89","AN22","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,201,1213.97337714106
"1:90","AN22","WT","female","Ventral anterior-lateral complex of the thalamus","VAL","/997/8/343/1129/549/864/637/629/",637,62,673.525034491
"1:91","AN22","WT","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,81,671.84791353898
"1:92","AN22","WT","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,66,712.19691165521
"1:93","AN22","WT","female","Cortical amygdala area, posterior part, lateral zone","COApl","/997/8/567/688/695/698/631/647/655/",647,54,682.067928913365
"1:94","AN22","WT","female","Cortical amygdala area, posterior part, medial zone","COApm","/997/8/567/688/695/698/631/647/663/",647,20,1430.81985977965
"1:95","AN22","WT","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,69,1094.99476306852
"1:97","AN22","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,829,1247.441916456
"1:98","AN22","WT","female","Dorsal auditory area, layer 4","AUDd4","/997/8/567/688/695/315/247/1011/678/",1011,9,726.333629247034
"1:99","AN22","WT","female","Ventral medial nucleus of the thalamus","VM","/997/8/343/1129/549/864/637/685/",637,214,957.001990027503
"1:100","AN22","WT","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,230,2162.54842227989
"1:101","AN22","WT","female","mammillothalamic tract","mtt","/997/1009/991/824/46/690/",46,29,1072.24728240775
"1:102","AN22","WT","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,3,753.958280975119
"1:103","AN22","WT","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,346,1745.31514035663
"1:104","AN22","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,8,603.910319317581
"1:105","AN22","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,43,1586.48170011806
"1:106","AN22","WT","female","Ventral posterolateral nucleus of the thalamus","VPL","/997/8/343/1129/549/864/637/709/718/",709,140,816.093361080508
"1:107","AN22","WT","female","Temporal association areas, layer 6a","TEa6a","/997/8/567/688/695/315/541/729/",541,15,701.820053338324
"1:108","AN22","WT","female","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,407,865.026163322041
"1:109","AN22","WT","female","Ventral posteromedial nucleus of the thalamus, parvicellular part","VPMpc","/997/8/343/1129/549/864/637/709/741/",709,11,1410.07563132932
"1:110","AN22","WT","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,76,1545.50076258261
"1:111","AN22","WT","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,82,1384.12977060581
"1:113","AN22","WT","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,87,931.068802773943
"1:114","AN22","WT","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,164,1077.74199907998
"1:115","AN22","WT","female","stria medullaris","sm","/997/1009/991/824/1083/802/",1083,5,655.823714585519
"1:116","AN22","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,100,1203.83300428565
"1:117","AN22","WT","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,234,1167.33264490639
"1:118","AN22","WT","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,204,1452.5672702416
"1:119","AN22","WT","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,16,1047.80615586117
"1:120","AN22","WT","female","Visceral area, layer 6b","VISC6b","/997/8/567/688/695/315/677/849/",677,14,1272.49590983458
"1:121","AN22","WT","female","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,116,1172.98494332258
"1:122","AN22","WT","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,302,1349.20812205419
"1:123","AN22","WT","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,122,1281.33763246615
"1:124","AN22","WT","female","amygdala capsule","amc","/997/1009/991/768/884/",768,56,1915.97098672506
"1:125","AN22","WT","female","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,27,1890.49152779723
"1:126","AN22","WT","female","Supplemental somatosensory area, layer 6b","SSs6b","/997/8/567/688/695/315/453/378/893/",378,26,982.652405608678
"1:127","AN22","WT","female","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,40,1142.00879346771
"1:128","AN22","WT","female","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,122,2880.27952876738
"1:129","AN22","WT","female","Paracentral nucleus","PCN","/997/8/343/1129/549/856/51/907/",51,57,848.567855654142
"1:130","AN22","WT","female","cingulum bundle","cing","/997/1009/991/768/940/",768,148,1608.20619811362
"1:132","AN22","WT","female","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,61,1396.55211886719
"1:133","AN22","WT","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,123,1342.70680959762
"1:134","AN22","WT","female","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,56,1778.90724269377
"1:135","AN22","WT","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,571,1039.12647861692
"1:136","AN22","WT","female","corpus callosum, extreme capsule","ee","/997/1009/983/776/964/",776,19,1278.85845056202
"1:138","AN22","WT","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,60,883.717504970911
"1:140","AN22","WT","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,86,724.259318522511
"1:141","AN22","WT","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,45,2278.82716361979
"1:142","AN22","WT","female","corpus callosum, splenium","ccs","/997/1009/983/776/986/",776,119,945.284697508897
"1:143","AN22","WT","female","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,11,421.69829403872
"1:144","AN22","WT","female","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,42,1888.23450074181
"1:145","AN22","WT","female","root","root","/997/",NA,116,1044.31120473901
"1:146","AN22","WT","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,34,1638.55421686747
"1:147","AN22","WT","female","fiber tracts","fiber tracts","/997/1009/",997,155,1096.5067417479
"1:148","AN22","WT","female","Visceral area, layer 4","VISC4","/997/8/567/688/695/315/677/1010/",677,70,3098.30478466782
"1:149","AN22","WT","female","Posterior complex of the thalamus","PO","/997/8/343/1129/549/856/138/1020/",138,297,998.863246540974
"1:150","AN22","WT","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,131,1623.49733548147
"1:151","AN22","WT","female","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,45,1141.52355343599
"1:153","AN22","WT","female","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,102,1373.12709502847
"1:154","AN22","WT","female","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,169,1551.7827136915
"1:155","AN22","WT","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,296,1232.26024004096
"1:157","AN22","WT","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,277,1309.36455639958
"1:158","AN22","WT","female","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,189,1710.7013875689
"1:159","AN22","WT","female","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,30,951.444610066284
"1:161","AN22","WT","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,301,1472.89818407802
"1:162","AN22","WT","female","Perireunensis nucleus","PR","/997/8/343/1129/549/856/444/1077/",444,38,1243.37412473006
"1:163","AN22","WT","female","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,23,604.27723188482
"1:165","AN22","WT","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,339,1405.42019576384
"1:166","AN22","WT","female","external medullary lamina of the thalamus","em","/997/1009/983/896/1092/",896,17,740.934449093445
"1:167","AN22","WT","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,410,1374.67644810429
"1:168","AN22","WT","female","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,21,1147.9173499508
"1:169","AN22","WT","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,149,2231.07331097269
"1:170","AN22","WT","female","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,103,1113.21264523102
"1:172","AN22","WT","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,67,1745.83735049639
"1:173","AN22","WT","female","Median eminence","ME","/997/8/343/1129/1097/10671/",1097,3,2060.43956043956
"1:174","AN22","WT","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,233,794.915271584679
"1:175","AN22","WT","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,29,660.998791967725
"2:1","AN23","WT","male","Dorsal part of the lateral geniculate complex, sub-structures","LGd-co","/997/8/343/1129/549/864/1008/170/496345668/",170,83,1529.98211948607
"2:2","AN23","WT","male","commissural branch of stria terminalis","stc","/997/1009/991/768/301/484682528/",301,301,598.002948293606
"2:3","AN23","WT","male","Anterior area","VISa","/997/8/567/688/695/315/22/312782546/",22,100,272.601380453391
"2:4","AN23","WT","male","Primary somatosensory area, unassigned","SSp-un","/997/8/567/688/695/315/453/322/182305689/",322,3,191.485287547073
"2:5","AN23","WT","male","Posterior intralaminar thalamic nucleus","PIL","/997/8/343/1129/549/856/51/560581563/",51,6,252.801887587427
"2:6","AN23","WT","male","internal capsule","int","/997/1009/983/784/6/",784,208,647.954892370954
"2:7","AN23","WT","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,40,500.081263205271
"2:8","AN23","WT","male","Entorhinal area, lateral part, layer 2","ENTl2","/997/8/567/688/695/1089/822/909/918/20/",918,13,2102.53922044315
"2:10","AN23","WT","male","Entorhinal area, lateral part, layer 3","ENTl3","/997/8/567/688/695/1089/822/909/918/52/",918,14,1863.68477103301
"2:11","AN23","WT","male","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,67,1754.56973760017
"2:13","AN23","WT","male","lateral ventricle","VL","/997/73/81/",73,8,185.086643685075
"2:15","AN23","WT","male","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,13,647.636128132317
"2:16","AN23","WT","male","nigrostriatal tract","nst","/997/1009/1000/760/102/",760,10,525.292850764301
"2:17","AN23","WT","male","choroid plexus","chpl","/997/73/81/108/",81,12,647.039792947266
"2:18","AN23","WT","male","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,48,1326.88320663442
"2:19","AN23","WT","male","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,42,1656.34735970343
"2:20","AN23","WT","male","optic tract","opt","/997/1009/967/848/125/",848,64,637.209024472809
"2:21","AN23","WT","male","third ventricle","V3","/997/73/129/",73,29,1384.05001670405
"2:22","AN23","WT","male","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,100,709.617445235274
"2:23","AN23","WT","male","Entorhinal area, lateral part, layer 5","ENTl5","/997/8/567/688/695/1089/822/909/918/139/",918,6,729.92700729927
"2:24","AN23","WT","male","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,21,459.588996126321
"2:25","AN23","WT","male","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,25,141.077948388043
"2:26","AN23","WT","male","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,5,641.272284211876
"2:27","AN23","WT","male","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,154,2631.44404763939
"2:28","AN23","WT","male","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,27,2145.41120381406
"2:29","AN23","WT","male","Nucleus of reuniens","RE","/997/8/343/1129/549/856/571/181/",571,48,1463.45925180646
"2:30","AN23","WT","male","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,22,235.110555395253
"2:31","AN23","WT","male","Rhomboid nucleus","RH","/997/8/343/1129/549/856/51/189/",51,72,4085.80183861083
"2:32","AN23","WT","male","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,230,866.590306245479
"2:33","AN23","WT","male","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,131,607.925304078668
"2:34","AN23","WT","male","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,61,366.943779400618
"2:35","AN23","WT","male","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,122,1893.43969704965
"2:36","AN23","WT","male","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,27,1680.35847647498
"2:37","AN23","WT","male","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,31,1255.36567587268
"2:38","AN23","WT","male","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,87,511.001209956888
"2:39","AN23","WT","male","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,55,863.029390073593
"2:40","AN23","WT","male","Retrosplenial area, lateral agranular part, layer 6b","RSPagl6b","/997/8/567/688/695/315/254/894/279/",894,4,861.883214824391
"2:41","AN23","WT","male","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,72,1625.20879418536
"2:42","AN23","WT","male","stria terminalis","st","/997/1009/991/768/301/",768,19,486.381322957198
"2:43","AN23","WT","male","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,139,779.392634459247
"2:44","AN23","WT","male","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,43,745.647499479781
"2:45","AN23","WT","male","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,23,502.589428140638
"2:46","AN23","WT","male","Basomedial amygdala nucleus, anterior part","BMAa","/997/8/567/688/703/319/327/",319,129,896.804871944607
"2:47","AN23","WT","male","Retrosplenial area, dorsal part, layer 6b","RSPd6b","/997/8/567/688/695/315/254/879/330/",879,5,1277.79197546639
"2:48","AN23","WT","male","Basomedial amygdala nucleus, posterior part","BMAp","/997/8/567/688/703/319/334/",319,69,1406.41242534804
"2:49","AN23","WT","male","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,5,278.598094389034
"2:50","AN23","WT","male","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,125,1667.51153917985
"2:51","AN23","WT","male","supraoptic commissures","sup","/997/1009/991/824/349/",824,7,920.568122041031
"2:53","AN23","WT","male","Preparasubthalamic nucleus","PST","/997/8/343/1129/1097/290/356/",290,4,696.257615317668
"2:54","AN23","WT","male","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,110,346.9342055049
"2:55","AN23","WT","male","Parasubthalamic nucleus","PSTN","/997/8/343/1129/1097/290/364/",290,7,1202.74914089347
"2:56","AN23","WT","male","Submedial nucleus of the thalamus","SMT","/997/8/343/1129/549/856/444/366/",444,88,1123.06494633536
"2:57","AN23","WT","male","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,689,1172.65817269562
"2:58","AN23","WT","male","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,414,934.942458130838
"2:59","AN23","WT","male","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,19,561.283270804408
"2:60","AN23","WT","male","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,60,2106.81554829875
"2:61","AN23","WT","male","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,113,1576.1870222619
"2:63","AN23","WT","male","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,11,824.711351027141
"2:65","AN23","WT","male","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,48,1405.89303497159
"2:66","AN23","WT","male","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,158,1470.10932775064
"2:67","AN23","WT","male","Primary somatosensory area, trunk, layer 6b","SSp-tr6b","/997/8/567/688/695/315/453/322/361/461/",361,10,716.127184187912
"2:68","AN23","WT","male","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,210,634.638573332487
