"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"1:21","AN1","WT","male","Orbital area, lateral part, layer 2/3","ORBl2/3","/997/8/567/688/695/315/714/723/412/",723,283,6015.64492815237
"1:22","AN1","WT","male","Orbital area, lateral part, layer 6a","ORBl6a","/997/8/567/688/695/315/714/723/440/",723,216,5183.70971225611
"1:23","AN1","WT","male","Orbital area, lateral part, layer 1","ORBl1","/997/8/567/688/695/315/714/723/448/",723,47,6887.45603751465
"1:24","AN1","WT","male","Striatum","STR","/997/8/567/623/477/",623,582,5831.83863242382
"1:25","AN1","WT","male","Orbital area, lateral part, layer 6b","ORBl6b","/997/8/567/688/695/315/714/723/488/",723,31,5824.87786546411
"1:26","AN1","WT","male","Infralimbic area, layer 2/3","ILA2/3","/997/8/567/688/695/315/9999/44/556/",44,91,4242.81984334204
"1:27","AN1","WT","male","Orbital area, medial part, layer 2/3","ORBm2/3","/997/8/567/688/695/315/714/731/582/",731,27,6606.31269880108
"1:28","AN1","WT","male","Anterior cingulate area, ventral part, layer 1","ACAv1","/997/8/567/688/695/315/9999/31/48/588/",48,23,3122.45452077111
"1:29","AN1","WT","male","Taenia tecta","TT","/997/8/567/688/695/698/589/",698,1896,6393.63334401187
"1:31","AN1","WT","male","Orbital area, ventrolateral part, layer 6a","ORBvl6a","/997/8/567/688/695/315/714/746/608/",746,154,4327.66615146832
"1:32","AN1","WT","male","Orbital area, medial part, layer 5","ORBm5","/997/8/567/688/695/315/714/731/620/",731,49,6850.2726128897
"1:33","AN1","WT","male","Orbital area, lateral part, layer 5","ORBl5","/997/8/567/688/695/315/714/723/630/",723,669,5687.71148254578
"1:34","AN1","WT","male","Primary motor area, Layer 5","MOp5","/997/8/567/688/695/315/500/985/648/",985,2042,7010.79772715568
"1:35","AN1","WT","male","Secondary motor area, layer 1","MOs1","/997/8/567/688/695/315/500/993/656/",993,662,3987.35130251468
"1:36","AN1","WT","male","Primary somatosensory area, mouth, layer 2/3","SSp-m2/3","/997/8/567/688/695/315/453/322/345/657/",345,693,5099.45031899159
"1:37","AN1","WT","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,852,5100.26938042502
"1:38","AN1","WT","male","Agranular insular area, ventral part, layer 6a","AIv6a","/997/8/567/688/695/315/95/119/675/",119,15,3241.14088159032
"1:39","AN1","WT","male","Orbital area, ventrolateral part, layer 6b","ORBvl6b","/997/8/567/688/695/315/714/746/680/",746,7,5025.1256281407
"1:40","AN1","WT","male","Agranular insular area, ventral part, layer 2/3","AIv2/3","/997/8/567/688/695/315/95/119/694/",119,588,4718.9875043137
"1:41","AN1","WT","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,1377,5506.50223139306
"1:42","AN1","WT","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,633,5914.11914193886
"1:43","AN1","WT","male","Agranular insular area, ventral part, layer 1","AIv1","/997/8/567/688/695/315/95/119/704/",119,179,3705.77396849057
"1:44","AN1","WT","male","Infralimbic area, layer 1","ILA1","/997/8/567/688/695/315/9999/44/707/",44,53,2759.41063154058
"1:45","AN1","WT","male","Olfactory tubercle","OT","/997/8/567/623/477/493/754/",493,969,5427.93284823634
"1:46","AN1","WT","male","Secondary motor area, layer 5","MOs5","/997/8/567/688/695/315/500/993/767/",993,2302,6531.55261985626
"1:47","AN1","WT","male","Anterior cingulate area, ventral part, layer 5","ACAv5","/997/8/567/688/695/315/9999/31/48/772/",48,29,5383.33023946538
"1:48","AN1","WT","male","corpus callosum","cc","/997/1009/983/776/",983,355,4306.89345594837
"1:49","AN1","WT","male","Agranular insular area, dorsal part, layer 6a","AId6a","/997/8/567/688/695/315/95/104/783/",104,173,4966.26955648055
"1:50","AN1","WT","male","Agranular insular area, ventral part, layer 5","AIv5","/997/8/567/688/695/315/95/119/800/",119,960,6543.61043705865
"1:51","AN1","WT","male","Pallidum","PAL","/997/8/567/623/803/",623,156,6862.27070778164
"1:52","AN1","WT","male","Anterior cingulate area, ventral part, 6a","ACAv6a","/997/8/567/688/695/315/9999/31/48/810/",48,4,4296.45542427497
"1:53","AN1","WT","male","Dorsal peduncular cortex","DP","/997/8/567/688/695/698/814/",698,410,6556.53814785793
"1:54","AN1","WT","male","Infralimbic area, layer 5","ILA5","/997/8/567/688/695/315/9999/44/827/",44,209,3999.15807198485
"1:56","AN1","WT","male","Primary motor area, Layer 6a","MOp6a","/997/8/567/688/695/315/500/985/844/",985,176,5187.7615987738
"1:57","AN1","WT","male","Primary somatosensory area, mouth, layer 1","SSp-m1","/997/8/567/688/695/315/453/322/345/878/",345,137,1892.70961413592
"1:59","AN1","WT","male","anterior commissure, olfactory limb","aco","/997/1009/967/840/900/",840,37,3420.85798816568
"1:60","AN1","WT","male","Orbital area, medial part, layer 6a","ORBm6a","/997/8/567/688/695/315/714/731/910/",731,321,4731.16377785638
"1:61","AN1","WT","male","Anterior cingulate area, dorsal part, layer 6a","ACAd6a","/997/8/567/688/695/315/9999/31/39/919/",39,401,6689.01899948289
"1:63","AN1","WT","male","Anterior cingulate area, dorsal part, layer 1","ACAd1","/997/8/567/688/695/315/9999/31/39/935/",39,456,6033.18250377074
"1:64","AN1","WT","male","cingulum bundle","cing","/997/1009/991/768/940/",768,36,3468.87646945462
"1:65","AN1","WT","male","Primary motor area, Layer 2/3","MOp2/3","/997/8/567/688/695/315/500/985/943/",985,4797,6893.9351478596
"1:66","AN1","WT","male","Primary somatosensory area, mouth, layer 4","SSp-m4","/997/8/567/688/695/315/453/322/345/950/",345,680,6933.25720345032
"1:67","AN1","WT","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,290,6327.45679874324
"1:68","AN1","WT","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,2858,6448.45410835118
"1:69","AN1","WT","male","Secondary motor area, layer 2/3","MOs2/3","/997/8/567/688/695/315/500/993/962/",993,2368,6346.77287505059
"1:70","AN1","WT","male","Primary somatosensory area, mouth, layer 5","SSp-m5","/997/8/567/688/695/315/453/322/345/974/",345,89,3905.73572651073
"1:71","AN1","WT","male","Agranular insular area, dorsal part, layer 1","AId1","/997/8/567/688/695/315/95/104/996/",104,125,1968.50393700787
"1:72","AN1","WT","male","fiber tracts","fiber tracts","/997/1009/",997,15,3038.28235770711
"1:73","AN1","WT","male","Anterior cingulate area, dorsal part, layer 5","ACAd5","/997/8/567/688/695/315/9999/31/39/1015/",39,347,5781.59885367723
"1:74","AN1","WT","male","Secondary motor area, layer 6a","MOs6a","/997/8/567/688/695/315/500/993/1021/",993,1021,5324.08614486103
"1:75","AN1","WT","male","Infralimbic area, layer 6a","ILA6a","/997/8/567/688/695/315/9999/44/1054/",44,531,5561.08289260093
"1:76","AN1","WT","male","Infralimbic area, layer 6b","ILA6b","/997/8/567/688/695/315/9999/44/1081/",44,19,2750.8324887795
"1:77","AN1","WT","male","Secondary motor area, layer 6b","MOs6b","/997/8/567/688/695/315/500/993/1085/",993,6,2508.36120401338
"1:78","AN1","WT","male","Agranular insular area, dorsal part, layer 5","AId5","/997/8/567/688/695/315/95/104/1101/",104,1198,6987.74519811249
"1:79","AN1","WT","male","Orbital area, ventrolateral part, layer 5","ORBvl5","/997/8/567/688/695/315/714/746/1125/",746,47,4173.69682976645
"2:2","AN3","Dp2Yey","male","Gustatory areas, layer 1","GU1","/997/8/567/688/695/315/1057/36/",1057,94,2191.60196777879
"2:3","AN3","Dp2Yey","male","Nucleus accumbens","ACB","/997/8/567/623/477/493/56/",493,872,4654.21628228462
"2:4","AN3","Dp2Yey","male","Prelimbic area, layer 6a","PL6a","/997/8/567/688/695/315/9999/972/84/",972,145,2081.95732705396
"2:7","AN3","Dp2Yey","male","Anterior olfactory nucleus","AON","/997/8/567/688/695/698/159/",698,1500,4532.5025759723
"2:8","AN3","Dp2Yey","male","Prelimbic area, layer 1","PL1","/997/8/567/688/695/315/9999/972/171/",972,53,1545.54998250321
"2:9","AN3","Dp2Yey","male","Gustatory areas, layer 2/3","GU2/3","/997/8/567/688/695/315/1057/180/",1057,99,6390.8075656833
"2:10","AN3","Dp2Yey","male","Anterior cingulate area, dorsal part, layer 2/3","ACAd2/3","/997/8/567/688/695/315/9999/31/39/211/",39,208,5780.18618868973
"2:11","AN3","Dp2Yey","male","Lateral septal nucleus, rostral (rostroventral) part","LSr","/997/8/567/623/477/275/242/258/",242,313,4379.95018331421
"2:12","AN3","Dp2Yey","male","Orbital area, ventrolateral part, layer 2/3","ORBvl2/3","/997/8/567/688/695/315/714/746/288/",746,3,2097.9020979021
"2:13","AN3","Dp2Yey","male","Anterior cingulate area, ventral part, layer 2/3","ACAv2/3","/997/8/567/688/695/315/9999/31/48/296/",48,51,6017.69911504425
"2:14","AN3","Dp2Yey","male","Prelimbic area, layer 2/3","PL2/3","/997/8/567/688/695/315/9999/972/304/",972,130,3832.09527178399
"2:15","AN3","Dp2Yey","male","Primary motor area, Layer 1","MOp1","/997/8/567/688/695/315/500/985/320/",985,784,3063.18203662534
"2:16","AN3","Dp2Yey","male","Agranular insular area, dorsal part, layer 2/3","AId2/3","/997/8/567/688/695/315/95/104/328/",104,717,6417.14101600258
"2:17","AN3","Dp2Yey","male","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,232,6800.52762714349
"2:18","AN3","Dp2Yey","male","Prelimbic area, layer 5","PL5","/997/8/567/688/695/315/9999/972/363/",972,1077,4768.58841813038
"2:19","AN3","Dp2Yey","male","Orbital area, lateral part, layer 2/3","ORBl2/3","/997/8/567/688/695/315/714/723/412/",723,202,4968.27192680407
"2:20","AN3","Dp2Yey","male","Orbital area, lateral part, layer 6a","ORBl6a","/997/8/567/688/695/315/714/723/440/",723,133,2616.61649845561
"2:21","AN3","Dp2Yey","male","Orbital area, lateral part, layer 1","ORBl1","/997/8/567/688/695/315/714/723/448/",723,5,6105.0061050061
"2:22","AN3","Dp2Yey","male","Striatum","STR","/997/8/567/623/477/",623,937,5334.71493150841
"2:24","AN3","Dp2Yey","male","Orbital area, lateral part, layer 6b","ORBl6b","/997/8/567/688/695/315/714/723/488/",723,16,4382.36099698713
"2:25","AN3","Dp2Yey","male","Infralimbic area, layer 2/3","ILA2/3","/997/8/567/688/695/315/9999/44/556/",44,57,2255.8176349533
"2:26","AN3","Dp2Yey","male","Orbital area, medial part, layer 2/3","ORBm2/3","/997/8/567/688/695/315/714/731/582/",731,12,5082.59212198221
"2:27","AN3","Dp2Yey","male","Anterior cingulate area, ventral part, layer 1","ACAv1","/997/8/567/688/695/315/9999/31/48/588/",48,31,2453.11387196328
"2:28","AN3","Dp2Yey","male","Taenia tecta","TT","/997/8/567/688/695/698/589/",698,1002,5330.75130608727
"2:30","AN3","Dp2Yey","male","Orbital area, ventrolateral part, layer 6a","ORBvl6a","/997/8/567/688/695/315/714/746/608/",746,102,2945.33799197251
"2:31","AN3","Dp2Yey","male","Orbital area, medial part, layer 5","ORBm5","/997/8/567/688/695/315/714/731/620/",731,33,4870.84870848708
"2:32","AN3","Dp2Yey","male","Orbital area, lateral part, layer 5","ORBl5","/997/8/567/688/695/315/714/723/630/",723,521,3660.66158905034
"2:33","AN3","Dp2Yey","male","Primary motor area, Layer 5","MOp5","/997/8/567/688/695/315/500/985/648/",985,2095,5938.20861678005
"2:34","AN3","Dp2Yey","male","Secondary motor area, layer 1","MOs1","/997/8/567/688/695/315/500/993/656/",993,293,2839.33987770488
"2:35","AN3","Dp2Yey","male","Primary somatosensory area, mouth, layer 2/3","SSp-m2/3","/997/8/567/688/695/315/453/322/345/657/",345,403,6645.01129487032
"2:36","AN3","Dp2Yey","male","lateral olfactory tract, body","lot","/997/1009/967/840/21/665/",21,23,634.833011316588
"2:37","AN3","Dp2Yey","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,14,3446.5780403742
"2:38","AN3","Dp2Yey","male","Agranular insular area, ventral part, layer 6a","AIv6a","/997/8/567/688/695/315/95/119/675/",119,14,4056.79513184584
"2:39","AN3","Dp2Yey","male","Orbital area, ventrolateral part, layer 6b","ORBvl6b","/997/8/567/688/695/315/714/746/680/",746,4,2737.8507871321
"2:40","AN3","Dp2Yey","male","Agranular insular area, ventral part, layer 2/3","AIv2/3","/997/8/567/688/695/315/95/119/694/",119,581,6139.50736001184
"2:41","AN3","Dp2Yey","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,1418,5307.28347930234
"2:42","AN3","Dp2Yey","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,832,5358.82208968298
"2:43","AN3","Dp2Yey","male","Agranular insular area, ventral part, layer 1","AIv1","/997/8/567/688/695/315/95/119/704/",119,306,3888.87476806548
"2:44","AN3","Dp2Yey","male","Infralimbic area, layer 1","ILA1","/997/8/567/688/695/315/9999/44/707/",44,54,2117.81316181661
"2:45","AN3","Dp2Yey","male","Olfactory tubercle","OT","/997/8/567/623/477/493/754/",493,1467,5257.66877761889
"2:46","AN3","Dp2Yey","male","Secondary motor area, layer 5","MOs5","/997/8/567/688/695/315/500/993/767/",993,2783,6241.18373928313
"2:47","AN3","Dp2Yey","male","Anterior cingulate area, ventral part, layer 5","ACAv5","/997/8/567/688/695/315/9999/31/48/772/",48,71,4303.0303030303
"2:48","AN3","Dp2Yey","male","corpus callosum","cc","/997/1009/983/776/",983,73,3044.2035029191
"2:49","AN3","Dp2Yey","male","Agranular insular area, dorsal part, layer 6a","AId6a","/997/8/567/688/695/315/95/104/783/",104,185,3552.15913672933
"2:50","AN3","Dp2Yey","male","Agranular insular area, ventral part, layer 5","AIv5","/997/8/567/688/695/315/95/119/800/",119,430,4973.80079349473
"2:51","AN3","Dp2Yey","male","Pallidum","PAL","/997/8/567/623/803/",623,233,5858.09825514155
"2:52","AN3","Dp2Yey","male","Dorsal peduncular cortex","DP","/997/8/567/688/695/698/814/",698,330,4834.73980309423
"2:53","AN3","Dp2Yey","male","Infralimbic area, layer 5","ILA5","/997/8/567/688/695/315/9999/44/827/",44,366,3330.78519165666
"2:54","AN3","Dp2Yey","male","Primary motor area, Layer 6a","MOp6a","/997/8/567/688/695/315/500/985/844/",985,152,3875.96899224806
"2:55","AN3","Dp2Yey","male","Primary somatosensory area, mouth, layer 1","SSp-m1","/997/8/567/688/695/315/453/322/345/878/",345,126,1692.34282030274
"2:56","AN3","Dp2Yey","male","anterior commissure, olfactory limb","aco","/997/1009/967/840/900/",840,42,4355.49102976252
"2:57","AN3","Dp2Yey","male","Orbital area, medial part, layer 6a","ORBm6a","/997/8/567/688/695/315/714/731/910/",731,130,2321.55294033609
"2:58","AN3","Dp2Yey","male","Anterior cingulate area, dorsal part, layer 6a","ACAd6a","/997/8/567/688/695/315/9999/31/39/919/",39,48,3662.72415108737
"2:59","AN3","Dp2Yey","male","Anterior cingulate area, dorsal part, layer 1","ACAd1","/997/8/567/688/695/315/9999/31/39/935/",39,28,1008.68186894341
"2:61","AN3","Dp2Yey","male","Primary motor area, Layer 2/3","MOp2/3","/997/8/567/688/695/315/500/985/943/",985,3904,7131.72686801373
"2:62","AN3","Dp2Yey","male","Primary somatosensory area, mouth, layer 4","SSp-m4","/997/8/567/688/695/315/453/322/345/950/",345,47,5383.73424971363
"2:63","AN3","Dp2Yey","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,381,5397.2121486854
"2:64","AN3","Dp2Yey","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,1690,4425.17268647259
"2:65","AN3","Dp2Yey","male","Secondary motor area, layer 2/3","MOs2/3","/997/8/567/688/695/315/500/993/962/",993,1977,6346.28163109389
"2:66","AN3","Dp2Yey","male","Agranular insular area, dorsal part, layer 1","AId1","/997/8/567/688/695/315/95/104/996/",104,598,4281.03031084003
"2:67","AN3","Dp2Yey","male","Anterior cingulate area, dorsal part, layer 5","ACAd5","/997/8/567/688/695/315/9999/31/39/1015/",39,852,5467.3913740992
"2:68","AN3","Dp2Yey","male","Secondary motor area, layer 6a","MOs6a","/997/8/567/688/695/315/500/993/1021/",993,444,3282.32424040807
"2:69","AN3","Dp2Yey","male","Infralimbic area, layer 6a","ILA6a","/997/8/567/688/695/315/9999/44/1054/",44,439,3200.33825898683
"2:70","AN3","Dp2Yey","male","Secondary motor area, layer 6b","MOs6b","/997/8/567/688/695/315/500/993/1085/",993,4,4132.23140495868
"2:71","AN3","Dp2Yey","male","Agranular insular area, dorsal part, layer 5","AId5","/997/8/567/688/695/315/95/104/1101/",104,683,5032.67925696138
"2:72","AN3","Dp2Yey","male","Orbital area, ventrolateral part, layer 5","ORBvl5","/997/8/567/688/695/315/714/746/1125/",746,92,5051.33695711854
"3:1","AN4","WT","female","Basic cell groups and regions","grey","/997/8/",997,13,2410.53217133321
"3:3","AN4","WT","female","Gustatory areas, layer 1","GU1","/997/8/567/688/695/315/1057/36/",1057,37,1996.76200755532
"3:4","AN4","WT","female","Nucleus accumbens","ACB","/997/8/567/623/477/493/56/",493,1935,6463.16330927322
"3:6","AN4","WT","female","Prelimbic area, layer 6a","PL6a","/997/8/567/688/695/315/9999/972/84/",972,1009,7132.10294543835
"3:7","AN4","WT","female","Prelimbic area, layer 6b","PL6b","/997/8/567/688/695/315/9999/972/132/",972,31,4101.61418364647
"3:8","AN4","WT","female","Gustatory areas, layer 4","GU4","/997/8/567/688/695/315/1057/148/",1057,77,7740.24929634097
"3:9","AN4","WT","female","Anterior olfactory nucleus","AON","/997/8/567/688/695/698/159/",698,4099,8258.38531341167
"3:10","AN4","WT","female","Prelimbic area, layer 1","PL1","/997/8/567/688/695/315/9999/972/171/",972,137,3953.02536284156
"3:11","AN4","WT","female","Gustatory areas, layer 2/3","GU2/3","/997/8/567/688/695/315/1057/180/",1057,169,4291.6275172046
"3:12","AN4","WT","female","Gustatory areas, layer 5","GU5","/997/8/567/688/695/315/1057/187/",1057,220,8202.52786995265
"3:13","AN4","WT","female","Anterior cingulate area, dorsal part, layer 2/3","ACAd2/3","/997/8/567/688/695/315/9999/31/39/211/",39,907,9471.39784047952
"3:14","AN4","WT","female","Lateral septal nucleus, rostral (rostroventral) part","LSr","/997/8/567/623/477/275/242/258/",242,276,4720.61162707168
"3:15","AN4","WT","female","Orbital area, ventrolateral part, layer 2/3","ORBvl2/3","/997/8/567/688/695/315/714/746/288/",746,142,5861.22920708301
"3:16","AN4","WT","female","Anterior cingulate area, ventral part, layer 2/3","ACAv2/3","/997/8/567/688/695/315/9999/31/48/296/",48,216,5596.86989868629
"3:17","AN4","WT","female","Prelimbic area, layer 2/3","PL2/3","/997/8/567/688/695/315/9999/972/304/",972,303,8500.72943552912
"3:18","AN4","WT","female","Primary motor area, Layer 1","MOp1","/997/8/567/688/695/315/500/985/320/",985,1430,3931.04453076249
"3:19","AN4","WT","female","Agranular insular area, dorsal part, layer 2/3","AId2/3","/997/8/567/688/695/315/95/104/328/",104,926,6571.6171429788
"3:20","AN4","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,62,3613.68537623128
"3:21","AN4","WT","female","Prelimbic area, layer 5","PL5","/997/8/567/688/695/315/9999/972/363/",972,719,8224.47438859784
"3:22","AN4","WT","female","Orbital area, lateral part, layer 2/3","ORBl2/3","/997/8/567/688/695/315/714/723/412/",723,423,9285.68292575844
"3:23","AN4","WT","female","Orbital area, lateral part, layer 6a","ORBl6a","/997/8/567/688/695/315/714/723/440/",723,735,8973.70156032525
"3:24","AN4","WT","female","Orbital area, lateral part, layer 1","ORBl1","/997/8/567/688/695/315/714/723/448/",723,42,5771.60917960698
"3:26","AN4","WT","female","Striatum","STR","/997/8/567/623/477/",623,365,5359.45025255492
"3:27","AN4","WT","female","Orbital area, medial part, layer 1","ORBm1","/997/8/567/688/695/315/714/731/484/",731,66,5907.09746710821
"3:28","AN4","WT","female","Orbital area, lateral part, layer 6b","ORBl6b","/997/8/567/688/695/315/714/723/488/",723,124,9250.96985974336
"3:29","AN4","WT","female","Infralimbic area, layer 2/3","ILA2/3","/997/8/567/688/695/315/9999/44/556/",44,341,8982.90350623008
"3:31","AN4","WT","female","Orbital area, medial part, layer 2/3","ORBm2/3","/997/8/567/688/695/315/714/731/582/",731,122,7730.32568749208
"3:32","AN4","WT","female","Anterior cingulate area, ventral part, layer 1","ACAv1","/997/8/567/688/695/315/9999/31/48/588/",48,120,2876.38725760445
"3:33","AN4","WT","female","Taenia tecta","TT","/997/8/567/688/695/698/589/",698,3238,7223.72809512655
"3:34","AN4","WT","female","Orbital area, ventrolateral part, layer 6a","ORBvl6a","/997/8/567/688/695/315/714/746/608/",746,331,10297.0913050241
"3:35","AN4","WT","female","Orbital area, medial part, layer 5","ORBm5","/997/8/567/688/695/315/714/731/620/",731,205,7297.45123166738
"3:37","AN4","WT","female","Orbital area, lateral part, layer 5","ORBl5","/997/8/567/688/695/315/714/723/630/",723,1305,9609.72017673049
"3:38","AN4","WT","female","Primary motor area, Layer 5","MOp5","/997/8/567/688/695/315/500/985/648/",985,3156,7423.94339360779
"3:39","AN4","WT","female","Secondary motor area, layer 1","MOs1","/997/8/567/688/695/315/500/993/656/",993,845,3837.36824657248
"3:40","AN4","WT","female","Primary somatosensory area, mouth, layer 2/3","SSp-m2/3","/997/8/567/688/695/315/453/322/345/657/",345,2294,6484.09079988355
"3:41","AN4","WT","female","lateral olfactory tract, body","lot","/997/1009/967/840/21/665/",21,21,402.321972527157
"3:42","AN4","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,2930,6265.48998056201
"3:43","AN4","WT","female","Agranular insular area, ventral part, layer 6a","AIv6a","/997/8/567/688/695/315/95/119/675/",119,124,5292.58611122967
"3:44","AN4","WT","female","Orbital area, ventrolateral part, layer 6b","ORBvl6b","/997/8/567/688/695/315/714/746/680/",746,30,13605.4421768707
"3:45","AN4","WT","female","Agranular insular area, ventral part, layer 2/3","AIv2/3","/997/8/567/688/695/315/95/119/694/",119,1196,6506.22334406824
"3:46","AN4","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,2320,6198.31950734047
"3:48","AN4","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,1440,8809.49467759697
"3:49","AN4","WT","female","Agranular insular area, ventral part, layer 1","AIv1","/997/8/567/688/695/315/95/119/704/",119,393,5281.47720095147
"3:50","AN4","WT","female","Infralimbic area, layer 1","ILA1","/997/8/567/688/695/315/9999/44/707/",44,190,4898.54848273906
"3:51","AN4","WT","female","Olfactory tubercle","OT","/997/8/567/623/477/493/754/",493,492,4482.22143267102
"3:52","AN4","WT","female","Secondary motor area, layer 5","MOs5","/997/8/567/688/695/315/500/993/767/",993,3193,8942.62492508136
"3:53","AN4","WT","female","Anterior cingulate area, ventral part, layer 5","ACAv5","/997/8/567/688/695/315/9999/31/48/772/",48,457,6839.26967973661
"3:54","AN4","WT","female","corpus callosum","cc","/997/1009/983/776/",983,862,2961.09017584479
"3:55","AN4","WT","female","Agranular insular area, dorsal part, layer 6a","AId6a","/997/8/567/688/695/315/95/104/783/",104,598,7797.32178947231
"3:56","AN4","WT","female","Agranular insular area, ventral part, layer 5","AIv5","/997/8/567/688/695/315/95/119/800/",119,1716,7780.68974272941
"3:57","AN4","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,48,5951.64290142591
"3:58","AN4","WT","female","Anterior cingulate area, ventral part, 6a","ACAv6a","/997/8/567/688/695/315/9999/31/48/810/",48,176,6531.33929565443
"3:59","AN4","WT","female","Dorsal peduncular cortex","DP","/997/8/567/688/695/698/814/",698,618,6862.70155021543
"3:61","AN4","WT","female","Infralimbic area, layer 5","ILA5","/997/8/567/688/695/315/9999/44/827/",44,1074,10006.8016435752
"3:62","AN4","WT","female","Agranular insular area, dorsal part, layer 6b","AId6b","/997/8/567/688/695/315/95/104/831/",104,33,6112.24300796444
"3:63","AN4","WT","female","Primary motor area, Layer 6a","MOp6a","/997/8/567/688/695/315/500/985/844/",985,1416,6454.99509949171
"3:65","AN4","WT","female","Primary somatosensory area, mouth, layer 1","SSp-m1","/997/8/567/688/695/315/453/322/345/878/",345,141,819.57207874867
"3:67","AN4","WT","female","anterior commissure, olfactory limb","aco","/997/1009/967/840/900/",840,250,8892.99943084804
"3:68","AN4","WT","female","Orbital area, medial part, layer 6a","ORBm6a","/997/8/567/688/695/315/714/731/910/",731,492,10379.746835443
"3:69","AN4","WT","female","Anterior cingulate area, dorsal part, layer 6a","ACAd6a","/997/8/567/688/695/315/9999/31/39/919/",39,734,6999.67576433789
"3:71","AN4","WT","female","Anterior cingulate area, dorsal part, layer 1","ACAd1","/997/8/567/688/695/315/9999/31/39/935/",39,747,5811.37535883492
"3:72","AN4","WT","female","cingulum bundle","cing","/997/1009/991/768/940/",768,55,2260.58364159474
"3:73","AN4","WT","female","Primary motor area, Layer 2/3","MOp2/3","/997/8/567/688/695/315/500/985/943/",985,7655,8199.84703616502
"3:74","AN4","WT","female","Primary somatosensory area, mouth, layer 4","SSp-m4","/997/8/567/688/695/315/453/322/345/950/",345,1141,6476.47806738716
"3:75","AN4","WT","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,489,8058.80123271643
"3:76","AN4","WT","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,4456,6541.30150761146
